지역번호,지역명,일시,평균일강수량(mm),최다일강수량(mm),최다강수량지점,1시간최다강수량(mm),1시간최다강수량지점
0,전국,2021-08-19,3.5,41.4,전주,41.4,전주
0,전국,2021-08-18,7.4,132,북강릉,48.4,북강릉
0,전국,2021-08-17,5.3,61.8,동해,37.6,부산
0,전국,2021-08-16,0.9,29.5,인천,29.5,인천
0,전국,2021-08-15,1.1,14.1,포항,8.6,광주
0,전국,2021-08-14,10.2,102.8,영덕,46.1,영덕
0,전국,2021-08-13,0.9,37.4,성산,21.4,동해
0,전국,2021-08-12,0.6,52,성산,26.7,성산
0,전국,2021-08-11,0.8,40.7,서귀포,29.9,태백
0,전국,2021-08-10,7.1,76.6,임실,47.4,임실
0,전국,2021-08-09,4.3,77.5,광양시,58.9,여수
0,전국,2021-08-08,9.1,145.8,북강릉,67.5,속초
0,전국,2021-08-07,3.6,78.8,진주,68,합천
0,전국,2021-08-06,3.1,59.4,광주,57.2,광주
0,전국,2021-08-05,0.1,41.2,백령도,32.1,백령도
0,전국,2021-08-04,0.1,21.9,백령도,14.4,백령도
0,전국,2021-08-03,8.1,200.3,완도,75.2,완도
0,전국,2021-08-02,10.7,66.3,장흥,59.9,장흥
0,전국,2021-08-01,18.4,110,영덕,75.5,영덕
0,전국,2021-07-31,3.8,155.3,제주,99.2,제주
0,전국,2021-07-30,0.8,37.8,진도군,20,진도군
0,전국,2021-07-29,0,10.2,울릉도,10.2,울릉도
0,전국,2021-07-28,0.5,14.9,정읍,12.9,정읍
0,전국,2021-07-27,0.2,51.2,상주,50.9,상주
0,전국,2021-07-26,0.1,9.6,서귀포,6.4,춘천
0,전국,2021-07-25,0,0.3,서귀포,0.3,서귀포
0,전국,2021-07-24,0,,,,
0,전국,2021-07-23,0,0,제주,0,제주
0,전국,2021-07-22,0,,,,
0,전국,2021-07-21,0,,,,
0,전국,2021-07-20,0.2,3.8,원주,3.8,원주
0,전국,2021-07-19,3.9,67.4,서울,65.7,서울
0,전국,2021-07-18,2.8,52.8,성산,31.2,성산
0,전국,2021-07-17,2.1,33.1,양산시,25,북강릉
0,전국,2021-07-16,4.4,40.7,순창군,39,순창군
0,전국,2021-07-15,2.7,43,충주,43,충주
0,전국,2021-07-14,0,1.1,거제,0.6,"여수,거제"
0,전국,2021-07-13,0,1.4,태백,1.4,태백
0,전국,2021-07-12,0.4,15.8,거창,15.4,거창
0,전국,2021-07-11,2.5,51.5,충주,46.4,충주
0,전국,2021-07-10,6.5,40.2,영천,32.4,영천
0,전국,2021-07-09,6.8,40.8,의령군,25.6,영천
0,전국,2021-07-08,23.2,85.4,"충주,금산",46.6,원주
0,전국,2021-07-07,33.7,152.7,창원,50.4,정읍
0,전국,2021-07-06,51.6,297.3,해남,69.5,진도군
0,전국,2021-07-05,26,191.1,진도군,53.2,진도군
0,전국,2021-07-04,19.4,96.5,거제,34.5,서귀포
0,전국,2021-07-03,41.4,103.4,완도,39.2,완도
0,전국,2021-07-02,0.3,18.7,정읍,17.8,정읍
0,전국,2021-07-01,0.4,26,영월,24.2,영월
0,전국,2021-06-30,1.6,19.4,태백,15.7,태백
0,전국,2021-06-29,2.9,42.3,충주,24.9,충주
0,전국,2021-06-28,2.8,43.3,전주,42.8,전주
0,전국,2021-06-27,1,38.2,서울,37.7,서울
0,전국,2021-06-26,4.3,31.6,춘천,24.4,거창
0,전국,2021-06-25,2.4,27.4,장수,24.1,장수
0,전국,2021-06-24,0.2,10.9,정선군,10.3,정선군
0,전국,2021-06-23,2.7,25.3,홍성,22.5,함양군
0,전국,2021-06-22,5.3,72.9,영월,60.8,원주
0,전국,2021-06-21,0.4,6.6,속초,5.6,춘천
0,전국,2021-06-20,0,0.6,청주,0.6,청주
0,전국,2021-06-19,0,0,"동해,충주,울진,제주",0,"동해,충주,울진,제주"
0,전국,2021-06-18,3.3,19,강화,4.5,강화
0,전국,2021-06-17,0.7,5.5,부안,1.7,부안
0,전국,2021-06-16,2.8,34.5,대관령,9.4,북창원
0,전국,2021-06-15,9.1,63.4,서귀포,21.7,고산
0,전국,2021-06-14,0,0.3,울진,0.2,"울진,거창"
0,전국,2021-06-13,0.1,7.3,남원,6.3,남원
0,전국,2021-06-12,3.1,73.4,부산,12.3,거제
0,전국,2021-06-11,22.9,122.3,거제,34.1,"여수,고창"
0,전국,2021-06-10,4.6,131.6,백령도,26.3,진도군
0,전국,2021-06-09,0,0,고창군,0,고창군
0,전국,2021-06-08,0.1,0.9,철원,0.9,철원
0,전국,2021-06-07,0,0.7,백령도,0.4,백령도
0,전국,2021-06-06,0.1,2,충주,2,충주
0,전국,2021-06-05,0,0,"동두천,파주,양평",0,"동두천,파주,양평"
0,전국,2021-06-04,1.3,4.7,울산,2.7,원주
0,전국,2021-06-03,19.9,61.9,울릉도,16.4,울릉도
0,전국,2021-06-02,0,0,서귀포,0,서귀포
0,전국,2021-06-01,0.3,21.8,백령도,8.7,백령도
0,전국,2021-05-31,5.6,22.3,충주,15.2,원주
0,전국,2021-05-30,3.5,45,강화,33.3,강화
0,전국,2021-05-29,0.4,5.1,대관령,4.1,속초
0,전국,2021-05-28,15.3,51.4,금산,37.7,금산
0,전국,2021-05-27,2.7,16.6,파주,10.7,파주
0,전국,2021-05-26,0.2,29.3,서귀포,5.4,서귀포
0,전국,2021-05-25,2.7,21.2,동두천,9,파주
0,전국,2021-05-24,0.3,3,제주,2.7,철원
0,전국,2021-05-23,0,0.4,완도,0.4,완도
0,전국,2021-05-22,0,3.8,울릉도,2.6,울릉도
0,전국,2021-05-21,3.1,19.3,충주,3.9,제천
0,전국,2021-05-20,11.1,35.9,성산,12.7,함양군
0,전국,2021-05-19,0,0,"제주,성산,서귀포",0,"제주,성산,서귀포"
0,전국,2021-05-18,0.2,2.4,창원,1.1,안동
0,전국,2021-05-17,4.5,13.9,영월,4.1,의성
0,전국,2021-05-16,44.2,100,파주,24,정읍
0,전국,2021-05-15,9.2,45.1,흑산도,18,진도군
0,전국,2021-05-14,0,0.3,고산,0.3,고산
0,전국,2021-05-13,0,,,,
0,전국,2021-05-12,0,0.6,제주,0.5,제주
0,전국,2021-05-11,2.7,62.7,전주,31.4,전주
0,전국,2021-05-10,5.2,21.6,홍성,6.4,"서산,추풍령"
0,전국,2021-05-09,0,0,광양시,,
0,전국,2021-05-08,0,0,속초,0,속초
0,전국,2021-05-07,1.9,10.8,동두천,10.8,동두천
0,전국,2021-05-06,0,0,서귀포,0,서귀포
0,전국,2021-05-05,1.3,6,부산,9.9,김해시
0,전국,2021-05-04,17.5,70,남해,25.4,완도
0,전국,2021-05-03,0,,,,
0,전국,2021-05-02,1.7,14,대관령,7.3,영월
0,전국,2021-05-01,9.1,35.4,영덕,10.8,고산
0,전국,2021-04-30,7.5,40.6,서산,29.1,서산
0,전국,2021-04-29,1.6,8.3,울릉도,5.2,인천
0,전국,2021-04-28,0.3,4.7,서울,4.7,서울
0,전국,2021-04-27,0.3,9.5,강화,6.7,강화
0,전국,2021-04-26,0,,,,
0,전국,2021-04-25,0,0.3,대관령,0.3,대관령
0,전국,2021-04-24,0,3.1,백령도,1.6,백령도
0,전국,2021-04-23,0,2,백령도,0.9,백령도
0,전국,2021-04-22,0,0.1,"백령도,흑산도",0.1,"백령도,흑산도"
0,전국,2021-04-21,0,,,,
0,전국,2021-04-20,0,0,영광군,,
0,전국,2021-04-19,0,,,,
0,전국,2021-04-18,0,8.5,울릉도,6.3,울릉도
0,전국,2021-04-17,0.1,4.5,울릉도,3,울릉도
0,전국,2021-04-16,0.2,2.4,강화,2,강화
0,전국,2021-04-15,0,,,,
0,전국,2021-04-14,0,8.5,울릉도,3,울릉도
0,전국,2021-04-13,3.1,22.9,부산,10.3,부산
0,전국,2021-04-12,20.8,117.9,서귀포,19,서귀포
0,전국,2021-04-11,0,,,,
0,전국,2021-04-10,0,,,,
0,전국,2021-04-09,0.6,15.8,포항,9.9,포항
0,전국,2021-04-08,0,1.8,속초,1.8,속초
0,전국,2021-04-07,0,,,,
0,전국,2021-04-06,0,,,,
0,전국,2021-04-05,0,4.1,제주,2.2,제주
0,전국,2021-04-04,9.4,31.1,강릉,10.6,밀양
0,전국,2021-04-03,32.3,64.4,거제,17.4,거제
0,전국,2021-04-02,0,16.7,고산,13.5,고산
0,전국,2021-04-01,0,23.9,서귀포,8.1,서귀포
0,전국,2021-03-31,0,0,고산,,
0,전국,2021-03-30,0,,,,
0,전국,2021-03-29,0.1,0.9,원주,,
0,전국,2021-03-28,5,24.3,거제,,
0,전국,2021-03-27,26.6,80.6,남해,,
0,전국,2021-03-26,0,,,,
0,전국,2021-03-25,0,0,통영,,
0,전국,2021-03-24,0,0,성산,,
0,전국,2021-03-23,0,,,,
0,전국,2021-03-22,0,0.9,울릉도,,
0,전국,2021-03-21,0,2.2,서귀포,,
0,전국,2021-03-20,6,27.9,성산,,
0,전국,2021-03-19,0,13.3,고산,,
0,전국,2021-03-18,0,0,"대관령,청주",,
0,전국,2021-03-17,0,,,,
0,전국,2021-03-16,1.8,25.4,서귀포,,
0,전국,2021-03-15,0.2,5,흑산도,,
0,전국,2021-03-14,0,,,,
0,전국,2021-03-13,0,0,"대관령,백령도",,
0,전국,2021-03-12,13.2,44,남해,,
0,전국,2021-03-11,0.6,24,성산,,
0,전국,2021-03-10,0,,,,
0,전국,2021-03-09,0,,,,
0,전국,2021-03-08,0,0.1,울진,,
0,전국,2021-03-07,0,0.6,울진,,
0,전국,2021-03-06,0.3,5.4,속초,,
0,전국,2021-03-05,0.1,3.4,거제,,
0,전국,2021-03-04,3.9,73.8,성산,,
0,전국,2021-03-03,0,,,,
0,전국,2021-03-02,2.7,14.3,울진,,
0,전국,2021-03-01,49.9,82.7,홍천,,
0,전국,2021-02-28,0.3,4.6,장수,,
0,전국,2021-02-27,0.2,5.5,북강릉,,
0,전국,2021-02-26,0.9,9.5,통영,,
0,전국,2021-02-25,3.1,19.6,제주,,
0,전국,2021-02-24,0,0,"흑산도,완도,장수,해남",,
0,전국,2021-02-23,0,6.6,울릉도,,
0,전국,2021-02-22,0,,,,
0,전국,2021-02-21,0,0,고산,,
0,전국,2021-02-20,0,,,,
0,전국,2021-02-19,0,,,,
0,전국,2021-02-18,0.1,7.5,울릉도,,
0,전국,2021-02-17,0.5,9.7,순창군,,
0,전국,2021-02-16,1.1,8.7,보령,,
0,전국,2021-02-15,0.6,3.4,경주시,,
0,전국,2021-02-14,2.4,17.3,부산,,
0,전국,2021-02-13,0,,,,
0,전국,2021-02-12,0,0,"고산,성산,서귀포",,
0,전국,2021-02-11,0,,,,
0,전국,2021-02-10,0,,,,
0,전국,2021-02-09,0,0.8,울릉도,,
0,전국,2021-02-08,0,26.6,울릉도,,
0,전국,2021-02-07,0,14.9,울릉도,,
0,전국,2021-02-06,0,0,"대전,군산,전주,홍성",,
0,전국,2021-02-05,0,2,서귀포,,
0,전국,2021-02-04,0.8,4.1,정읍,,
0,전국,2021-02-03,0.7,8.4,강화,,
0,전국,2021-02-02,0,0.9,백령도,,
0,전국,2021-02-01,9.3,50.5,거제,,
0,전국,2021-01-31,0.5,4.8,완도,,
0,전국,2021-01-30,0.1,1.7,대관령,,
0,전국,2021-01-29,0.1,4.4,울릉도,,
0,전국,2021-01-28,1.2,4,순창군,,
0,전국,2021-01-27,0,,,,
0,전국,2021-01-26,5.9,19.7,제주,,
0,전국,2021-01-25,0,0.1,영광군,,
0,전국,2021-01-24,0.1,1.4,태백,,
0,전국,2021-01-23,1.7,57.8,제주,,
0,전국,2021-01-22,1.3,10.6,"고산,서귀포",,
0,전국,2021-01-21,4.1,14.4,인천,,
0,전국,2021-01-20,0,,,,
0,전국,2021-01-19,0,0.7,울릉도,,
0,전국,2021-01-18,1.7,8.8,정읍,,
0,전국,2021-01-17,0.1,3.8,성산,,
0,전국,2021-01-16,0,36,울릉도,,
0,전국,2021-01-15,0,0.8,철원,,
0,전국,2021-01-14,0,,,,
0,전국,2021-01-13,0,0.1,"춘천,울릉도,영월,제천",,
0,전국,2021-01-12,0.4,9,백령도,,
0,전국,2021-01-11,0,11,고산,,
0,전국,2021-01-10,0,13.7,백령도,,
0,전국,2021-01-09,0,14.1,울릉도,,
0,전국,2021-01-08,0,10.7,성산,,
0,전국,2021-01-07,1.2,15.8,성산,,
0,전국,2021-01-06,0.9,6.1,백령도,,
0,전국,2021-01-05,0.1,3.3,백령도,,
0,전국,2021-01-04,0,4.7,백령도,,
0,전국,2021-01-03,0,0.1,울릉도,,
0,전국,2021-01-02,0,10.1,울릉도,,
0,전국,2021-01-01,0.2,3.2,보령,,
0,전국,2020-12-31,0.2,5.2,울릉도,,
0,전국,2020-12-30,1.1,33.4,울릉도,,
0,전국,2020-12-29,1.8,6.9,진도군,,
0,전국,2020-12-28,0.1,1.4,인천,,
0,전국,2020-12-27,2.1,53.2,서귀포,,
0,전국,2020-12-26,0,0,"대관령,인천,수원,대전",,
0,전국,2020-12-25,0.1,2.1,부안,,
0,전국,2020-12-24,0,0.2,"울릉도,수원,이천,제천",,
0,전국,2020-12-23,0,0,"북춘천,철원,동두천,서울",,
0,전국,2020-12-22,0,0.7,수원,,
0,전국,2020-12-21,0,0.7,"서산,보령",,
0,전국,2020-12-20,0,3,울릉도,,
0,전국,2020-12-19,0,0.2,백령도,,
0,전국,2020-12-18,0.2,1.3,천안,,
0,전국,2020-12-17,0,1.9,울릉도,,
0,전국,2020-12-16,0,4.4,흑산도,,
0,전국,2020-12-15,0,7.8,울릉도,,
0,전국,2020-12-14,0,35.1,울릉도,,
0,전국,2020-12-13,2.1,10.1,제천,,
0,전국,2020-12-12,0,0,"울릉도,충주",,
0,전국,2020-12-11,0,0.4,서귀포,,
0,전국,2020-12-10,0,1.3,백령도,,
0,전국,2020-12-09,0,0,백령도,,
0,전국,2020-12-08,0,2.5,울릉도,,
0,전국,2020-12-07,0,0,"백령도,서산,전주,목포",,
0,전국,2020-12-06,0,0.1,백령도,,
0,전국,2020-12-05,0,2,보령,,
0,전국,2020-12-04,0,2.9,울릉도,,
0,전국,2020-12-03,0,2.9,흑산도,,
0,전국,2020-12-02,0,0.8,정선군,,
0,전국,2020-12-01,0,0,울릉도,,
0,전국,2020-11-30,0,0.2,제주,,
0,전국,2020-11-29,0,3.9,울릉도,,
0,전국,2020-11-28,0,19.5,울릉도,,
0,전국,2020-11-27,0,35.2,울릉도,,
0,전국,2020-11-26,0,3.8,제주,,
0,전국,2020-11-25,0,,,,
0,전국,2020-11-24,0,0,"완도,제주,고산,서귀포",,
0,전국,2020-11-23,0,9,울릉도,,
0,전국,2020-11-22,2.2,21.1,울릉도,,
0,전국,2020-11-21,0.1,2.4,강화,,
0,전국,2020-11-20,0,6,울릉도,,
0,전국,2020-11-19,30.2,86.9,서울,,
0,전국,2020-11-18,2.6,16.7,동두천,,
0,전국,2020-11-17,1.4,11.7,부안,,
0,전국,2020-11-16,0,2.2,고산,,
0,전국,2020-11-15,0,0.1,성산,,
0,전국,2020-11-14,0,0,고창군,,
0,전국,2020-11-13,0,,,,
0,전국,2020-11-12,0,,,,
0,전국,2020-11-11,0,,,,
0,전국,2020-11-10,0,0,"울릉도,광주,임실,장수",,
0,전국,2020-11-09,0,0.4,백령도,0,"수원,이천"
0,전국,2020-11-08,0,,,,
0,전국,2020-11-07,0,0.1,"철원,서울",,
0,전국,2020-11-06,0,0.4,보은,,
0,전국,2020-11-05,0,0,"제주,고산",,
0,전국,2020-11-04,0,,,,
0,전국,2020-11-03,0.3,3.6,서산,,
0,전국,2020-11-02,0.6,6.7,성산,,
0,전국,2020-11-01,3.3,20.7,인천,,
0,전국,2020-10-31,0,0.2,백령도,0.1,백령도
0,전국,2020-10-30,0,0.6,울진,0.3,울진
0,전국,2020-10-29,0,0,울릉도,0,울릉도
0,전국,2020-10-28,0,0,"울산,창원,부산,통영",0,"울산,창원,부산,통영"
0,전국,2020-10-27,0,,,,
0,전국,2020-10-26,0,,,,
0,전국,2020-10-25,0,,,,
0,전국,2020-10-24,0,0,고산,0,고산
0,전국,2020-10-23,0,0.2,울릉도,0.2,울릉도
0,전국,2020-10-22,1.2,17.8,거제,6.7,양산시
0,전국,2020-10-21,6.1,46.4,제주,12,제주
0,전국,2020-10-20,0,,,,
0,전국,2020-10-19,0,,,,
0,전국,2020-10-18,0,,,,
0,전국,2020-10-17,0,1.6,보령,1.6,보령
0,전국,2020-10-16,0,11.8,백령도,6,울릉도
0,전국,2020-10-15,0,44.8,울릉도,24.8,울릉도
0,전국,2020-10-14,0,6,울릉도,5.5,울릉도
0,전국,2020-10-13,0,19.1,울릉도,11,울릉도
0,전국,2020-10-12,0,0.5,보은,0.5,보은
0,전국,2020-10-11,0,0,"동해,원주,울릉도,영월",0,"동해,원주,울릉도,영월"
0,전국,2020-10-10,0,0.1,성산,0.1,성산
0,전국,2020-10-09,0,0,대관령,0,대관령
0,전국,2020-10-08,0,,,,
0,전국,2020-10-07,0,0.3,울진,0.2,울진
0,전국,2020-10-06,0,,,,
0,전국,2020-10-05,0,0,"흑산도,서귀포",0,"흑산도,서귀포"
0,전국,2020-10-04,0.4,9.7,영광군,6.4,영광군
0,전국,2020-10-03,2.6,21.9,수원,20.8,수원
0,전국,2020-10-02,0.2,6.6,백령도,6.1,백령도
0,전국,2020-10-01,0,1.3,울릉도,0.8,울릉도
0,전국,2020-09-30,1.1,38.3,서울,37.3,홍성
0,전국,2020-09-29,0,,,,
0,전국,2020-09-28,0,,,,
0,전국,2020-09-27,0.1,5.7,제주,5.7,제주
0,전국,2020-09-26,0.8,21,태백,7,강진군
0,전국,2020-09-25,2.1,47,대관령,21.6,동해
0,전국,2020-09-24,0.9,20.4,강릉,17.1,강릉
0,전국,2020-09-23,0.2,6.9,대관령,2.5,경주시
0,전국,2020-09-22,0,0.7,울진,0.7,울진
0,전국,2020-09-21,0,,,,
0,전국,2020-09-20,0,,,,
0,전국,2020-09-19,1.2,19.1,인천,18.6,인천
0,전국,2020-09-18,0.8,11.3,제주,5,서귀포
0,전국,2020-09-17,1.8,49.8,성산,9.6,성산
0,전국,2020-09-16,3,104.8,백령도,36.5,백령도
0,전국,2020-09-15,0,0.6,전주,0.6,전주
0,전국,2020-09-14,0,3.3,서귀포,3.3,서귀포
0,전국,2020-09-13,1.1,37.7,서귀포,25.4,서귀포
0,전국,2020-09-12,9.5,54.3,대관령,13.1,강릉
0,전국,2020-09-11,6.4,57.2,고흥,28.8,순천
0,전국,2020-09-10,0.7,19.1,순천,18.6,순천
0,전국,2020-09-09,9.4,59.2,파주,31,남원
0,전국,2020-09-08,0.6,9.9,장수,9.9,장수
0,전국,2020-09-07,64.8,236.2,강릉,59.7,거제
0,전국,2020-09-06,13.8,71.7,제주,21.6,제주
0,전국,2020-09-05,4.2,36.3,부산,8.4,"울산,성산"
0,전국,2020-09-04,0.1,5.3,백령도,5.2,백령도
0,전국,2020-09-03,47.2,135.6,북창원,61.3,북창원
0,전국,2020-09-02,48.3,262.9,성산,59.5,성산
0,전국,2020-09-01,1,55.8,부여,33.5,부여
0,전국,2020-08-31,2.5,61.7,정읍,60.4,정읍
0,전국,2020-08-30,6.6,75,상주,58.6,북창원
0,전국,2020-08-29,14.1,86.4,임실,44.3,임실
0,전국,2020-08-28,16,93.1,보은,66.7,보은
0,전국,2020-08-27,10.8,65.1,산청,33.5,의령군
0,전국,2020-08-26,15.2,142.9,순천,48.6,순천
0,전국,2020-08-25,0.2,40.7,고산,25,서귀포
0,전국,2020-08-24,0,1,부안,1,부안
0,전국,2020-08-23,1.3,33.5,청송군,30.5,청송군
0,전국,2020-08-22,8.9,68.9,원주,50.2,고산
0,전국,2020-08-21,1.1,39.7,파주,22.4,파주
0,전국,2020-08-20,0.3,11.9,속초,7,백령도
0,전국,2020-08-19,0,0,백령도,0,백령도
0,전국,2020-08-18,0,0,"전주,태백",0,"전주,태백"
0,전국,2020-08-17,0,0.1,백령도,0.1,백령도
0,전국,2020-08-16,0,0.7,북춘천,0.7,북춘천
0,전국,2020-08-15,10.3,81.1,양평,37.8,이천
0,전국,2020-08-14,0.9,27.6,철원,16.1,철원
0,전국,2020-08-13,0,0.8,인제,0.8,인제
0,전국,2020-08-12,5.5,36.6,부산,26.3,순창군
0,전국,2020-08-11,32.2,106.6,인천,34.5,인천
0,전국,2020-08-10,32.6,114.9,순창군,56.2,순창군
0,전국,2020-08-09,24.9,149.5,철원,39.2,수원
0,전국,2020-08-08,72.4,361.3,순창군,82,광주
0,전국,2020-08-07,43.3,259.5,광주,62.5,부산
0,전국,2020-08-06,30.8,131.5,수원,54.5,장수
0,전국,2020-08-05,18.8,127.9,속초,46.8,청주
0,전국,2020-08-04,13.7,146.9,북춘천,39.3,보은
0,전국,2020-08-03,23.4,188.5,북춘천,72.5,북춘천
0,전국,2020-08-02,24,259,제천,75,철원
0,전국,2020-08-01,11.1,113.8,파주,39.4,파주
0,전국,2020-07-31,4,49.3,정읍,36.9,정읍
0,전국,2020-07-30,34.5,158.3,금산,70.3,금산
0,전국,2020-07-29,34.1,191.6,영광군,66.4,영광군
0,전국,2020-07-28,15.5,77.4,남원,41,남원
0,전국,2020-07-27,12.2,71.5,제주,36.4,성산
0,전국,2020-07-26,1.6,13.2,속초,10,속초
0,전국,2020-07-25,8.5,98.3,북강릉,18.6,북강릉
0,전국,2020-07-24,23.4,178.4,울진,55,울진
0,전국,2020-07-23,69.9,176.2,부산,81.6,부산
0,전국,2020-07-22,30.4,114.2,산청,52.6,부산
0,전국,2020-07-21,4,29.8,임실,29.5,임실
0,전국,2020-07-20,8.2,50.2,전주,27.1,정읍
0,전국,2020-07-19,5.9,78.2,백령도,26.4,홍성
0,전국,2020-07-18,0.5,19.9,철원,19.9,철원
0,전국,2020-07-17,0.5,11.4,홍천,11,청주
0,전국,2020-07-16,0.5,22.3,홍천,22.3,홍천
0,전국,2020-07-15,3.2,17,광양시,5.5,금산
0,전국,2020-07-14,8.9,43.8,북강릉,18,춘천
0,전국,2020-07-13,85.6,161.6,거제,32.3,목포
0,전국,2020-07-12,29.2,81.5,정읍,24.3,고창군
0,전국,2020-07-11,0.8,36.3,속초,6.1,속초
0,전국,2020-07-10,34,208.7,부산,57.3,부산
0,전국,2020-07-09,0.7,25.4,고산,22.6,고산
0,전국,2020-07-08,0,0.4,"북강릉,강릉",0.4,"북강릉,강릉"
0,전국,2020-07-07,0.1,92.4,고산,36.2,고산
0,전국,2020-07-06,4.8,67,추풍령,41,성산
0,전국,2020-07-05,0.1,1.2,완도,0.8,해남
0,전국,2020-07-04,0.5,3.9,"울진,전주",3,전주
0,전국,2020-07-03,4.9,38.9,서귀포,18.3,진도군
0,전국,2020-07-02,0.2,5.3,인제,4.7,인제
0,전국,2020-07-01,1.2,51.7,울릉도,10,울릉도
0,전국,2020-06-30,27,250,강릉,58.4,강릉
0,전국,2020-06-29,39.7,100.1,보성군,38,보성군
0,전국,2020-06-28,0.2,6.7,봉화,4.5,봉화
0,전국,2020-06-27,0.3,15.8,철원,13.3,철원
0,전국,2020-06-26,0.4,3.3,철원,1.3,수원
0,전국,2020-06-25,4.5,35.3,부산,11.3,김해시
0,전국,2020-06-24,19.5,123.2,서귀포,45.3,서귀포
0,전국,2020-06-23,0,4.8,백령도,3,백령도
0,전국,2020-06-22,0,,,,
0,전국,2020-06-21,0.2,10.7,제천,9.9,제천
0,전국,2020-06-20,0.1,4.5,보은,4.5,보은
0,전국,2020-06-19,1,14.3,성산,3.2,장흥
0,전국,2020-06-18,17.7,119.6,진도군,21.1,진도군
0,전국,2020-06-17,0.9,30.9,제주,12.4,성산
0,전국,2020-06-16,0,,,,
0,전국,2020-06-15,0,0.2,성산,0.2,성산
0,전국,2020-06-14,18.2,95.4,금산,36.5,흑산도
0,전국,2020-06-13,19.5,100.1,통영,43.2,고산
0,전국,2020-06-12,10.1,63.1,보성군,50.3,보성군
0,전국,2020-06-11,10.3,38.3,상주,24.5,영천
0,전국,2020-06-10,12.2,71.6,부여,31.5,부여
0,전국,2020-06-09,0,0,서귀포,0,서귀포
0,전국,2020-06-08,0,0,"백령도,인천,강화",0,"백령도,인천,강화"
0,전국,2020-06-07,0,0.5,함양군,0.5,함양군
0,전국,2020-06-06,1.3,45.8,남원,36.7,남원
0,전국,2020-06-05,0,0.6,"군산,보령",0.2,"서산,군산,보령"
0,전국,2020-06-04,0,0.9,인천,0.2,"인천,강화,보령"
0,전국,2020-06-03,0.2,8.6,서귀포,8.5,서귀포
0,전국,2020-06-02,0.5,6.1,보령,25,백령도
0,전국,2020-06-01,0.3,2.3,추풍령,1.3,"추풍령,보은"
0,전국,2020-05-31,1.7,32.2,성산,5.9,완도
0,전국,2020-05-30,0,1.4,성산,1.4,성산
0,전국,2020-05-29,0,0.3,"정선군,봉화",0.3,"정선군,봉화"
0,전국,2020-05-28,0,0.5,울진,0.5,울진
0,전국,2020-05-27,0,0.8,전주,0.8,전주
0,전국,2020-05-26,0.4,9.2,백령도,4.5,인제
0,전국,2020-05-25,0,0.4,서귀포,0.4,서귀포
0,전국,2020-05-24,3.8,23,동두천,13.5,철원
0,전국,2020-05-23,0.1,35,백령도,20,백령도
0,전국,2020-05-22,0.2,11.6,백령도,8.3,"백령도,대전"
0,전국,2020-05-21,0,1.4,울릉도,0.6,울릉도
0,전국,2020-05-20,0.3,12.5,울릉도,3.8,속초
0,전국,2020-05-19,8.3,140,속초,25.8,속초
0,전국,2020-05-18,18.4,57.3,철원,29.9,천안
0,전국,2020-05-17,0,85,백령도,31.9,백령도
0,전국,2020-05-16,0.4,5.3,제주,2.9,제주
0,전국,2020-05-15,17.8,59.8,서귀포,27.3,성산
0,전국,2020-05-14,0,0.2,"제천,해남",0.2,"제천,해남"
0,전국,2020-05-13,0,,,,
0,전국,2020-05-12,0.3,3.6,동두천,2.4,동두천
0,전국,2020-05-11,0.3,3.7,강화,3.8,서울
0,전국,2020-05-10,0.4,3.6,인제,1.3,인제
0,전국,2020-05-09,33.1,111.2,완도,31.4,성산
0,전국,2020-05-08,3.6,30.2,흑산도,15.9,흑산도
0,전국,2020-05-07,0,,,,
0,전국,2020-05-06,0,0.1,울릉도,0.1,울릉도
0,전국,2020-05-05,1.3,7.9,서산,3.9,제천
0,전국,2020-05-04,0,0.9,북강릉,0.7,북강릉
0,전국,2020-05-03,12.6,80.2,진도군,50.1,진도군
0,전국,2020-05-02,0.4,36.6,서귀포,14.2,서귀포
0,전국,2020-05-01,0,0.2,파주,0.2,파주
0,전국,2020-04-30,0,0,백령도,0,백령도
0,전국,2020-04-29,0,,,,
0,전국,2020-04-28,0,,,,
0,전국,2020-04-27,0.1,5.3,울릉도,5.3,울릉도
0,전국,2020-04-26,0.2,5,강릉,3.6,강릉
0,전국,2020-04-25,0,2.7,철원,2.7,철원
0,전국,2020-04-24,0,0.5,울릉도,0.3,울릉도
0,전국,2020-04-23,0,2.6,울릉도,1.7,울릉도
0,전국,2020-04-22,0,0.1,"울릉도,충주,천안",0.1,"울릉도,충주,천안"
0,전국,2020-04-21,0,0.6,양평,0.6,양평
0,전국,2020-04-20,0.5,8.7,강릉,4.5,강릉
0,전국,2020-04-19,19,41.7,거제,11.8,영덕
0,전국,2020-04-18,0.7,10.6,속초,5.8,충주
0,전국,2020-04-17,13.8,40.5,고흥,13.6,보은
0,전국,2020-04-16,0,0.1,백령도,0.1,백령도
0,전국,2020-04-15,0,0,속초,0,속초
0,전국,2020-04-14,0,,,,
0,전국,2020-04-13,0,1.2,태백,0.4,울진
0,전국,2020-04-12,3.9,26.4,대관령,9.8,해남
0,전국,2020-04-11,1.9,23.9,제주,5.1,제주
0,전국,2020-04-10,0,0.6,합천,0.4,합천
0,전국,2020-04-09,0,0.1,울진,0.1,울진
0,전국,2020-04-08,0.1,6.6,울릉도,4.1,강릉
